email,lat,long,size,name,type
mailto:headteacher@uplawmoor.e-renfrew.sch.uk,55.7643,-4.49399,59,Uplawmoor,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:headteacher@wallacewell-pri.glasgow.sch.uk,55.89407,-4.19689,360,Wallacewell,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:headteacher@wellshot-pri.glasgow.sch.uk,55.84735,-4.17492,294,Wellshot,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:headteacher@westmuir-high.glasgow.sch.uk,55.85831,-4.19196,52,Westmuir High School (special),http://data.opendatascotland.org/def/concept/education/stages-of-education/special
mailto:headteacher@whitehill-sec.glasgow.sch.uk,55.8615,-4.21615,433,Whitehill Secondary,http://data.opendatascotland.org/def/concept/education/stages-of-education/secondary
mailto:headteacher@whiteinch-pri.glasgow.sch.uk,55.87361,-4.33046,130,Whiteinch,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:headteacher@williamwood.e-renfrew.sch.uk,55.77647,-4.27741,1679,Williamwood High,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:headteacher@williamwood.e-renfrew.sch.uk,55.77647,-4.27741,1679,Williamwood High,http://data.opendatascotland.org/def/concept/education/stages-of-education/secondary
mailto:headteacher@woodfarm.e-renfrew.sch.uk,55.80398,-4.3105,862,Woodfarm High,http://data.opendatascotland.org/def/concept/education/stages-of-education/secondary
mailto:headteacher@yoker-pri.glasgow.sch.uk,55.88719,-4.36801,117,Yoker,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:headteachere@parkview-pri.glasgow.sch.uk,55.90115,-4.29363,184,Parkview,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:headteacheroffice@st-benedicts-pri.glasgow.sch.uk,55.86981,-4.11004,296,St Benedict's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:heathfield.mail@south-ayrshire.gov.uk,55.48274,-4.61526,511,Heathfield,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:heathfield.mail@south-ayrshire.gov.uk,55.48274,-4.61526,511,Heathfield,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:heathryburn@aberdeencity.gov.uk,57.16645,-2.17416,254,Heathryburn,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:heathryburn@aberdeencity.gov.uk,57.16645,-2.17416,254,Heathryburn,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:heathryburn@aberdeencity.gov.uk,57.16884,-2.18022,254,Heathryburn,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:heathryburn@aberdeencity.gov.uk,57.16884,-2.18022,254,Heathryburn,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:helmsdale.primary@highland.gov.uk,58.11877,-3.65148,44,Helmsdale,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:helmsdale.primary@highland.gov.uk,58.11877,-3.65148,44,Helmsdale,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:heriotenquiries@renfrewshire.gov.uk,55.82557,-4.46748,257,Heriot,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:heriotenquiries@renfrewshire.gov.uk,55.82557,-4.46748,257,Heriot,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:heriotps@scotborders.gov.uk,55.75898,-2.98002,47,Heriot,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:hhs@scotborders.gov.uk,55.42153,-2.79422,974,Hawick High,http://data.opendatascotland.org/def/concept/education/stages-of-education/secondary
mailto:hillhead.primary@highland.gov.uk,58.44455,-3.07824,168,"Hillhead, Wick",http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:hillhead.primary@highland.gov.uk,58.44455,-3.07824,168,"Hillhead, Wick",http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:hillofbanchory.sch@aberdeenshire.gov.uk,57.05773,-2.47808,308,Hill of Banchory,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:hillofbanchory.sch@aberdeenshire.gov.uk,57.05773,-2.47808,308,Hill of Banchory,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:hilloffearn.primary@highland.gov.uk,57.77472,-3.96447,61,Hill of Fearn,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:hillside.primary@dundeecity.gov.uk,56.46865,-3.02412,295,Hillside,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:hillside.primary@dundeecity.gov.uk,56.46865,-3.02412,295,Hillside,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:hilton.primary@highland.gov.uk,57.46488,-4.21056,353,"Hilton, Inverness",http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:hilton.primary@highland.gov.uk,57.46488,-4.21056,353,"Hilton, Inverness",http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:hiltonofcadboll.primary@highland.gov.uk,57.76114,-3.90219,89,Hilton of Cadboll,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:hiltonofcadboll.primary@highland.gov.uk,57.76114,-3.90219,89,Hilton of Cadboll,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:hiltonofcadboll.primary@highland.gov.uk,57.76563,-3.89582,89,Hilton of Cadboll,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:hiltonofcadboll.primary@highland.gov.uk,57.76563,-3.89582,89,Hilton of Cadboll,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:hobkirkps@scotborders.gov.uk,55.38993,-2.65447,35,Hobkirk,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:hobkirkps@scotborders.gov.uk,55.38993,-2.65447,35,Hobkirk,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:hoffice035@ea.dumgal.sch.uk,55.06054,-3.2641,73,Hoddom,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:hoffice035@ea.dumgal.sch.uk,55.06054,-3.2641,73,Hoddom,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:hoffice066@ea.dumgal.sch.uk,54.98502,-3.25785,162,Hecklegirth,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:hoffice066@ea.dumgal.sch.uk,54.98502,-3.25785,162,Hecklegirth,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:hoffice364@ea.dumgal.sch.uk,55.101,-3.64566,34,Holywood,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:hoffice567@ea.dumgal.sch.uk,55.09521,-3.42269,11,Hightae,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:hoffice653@ea.dumgal.sch.uk,55.09558,-3.15862,24,Hottsbridge,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:hoffice773@ea.dumgal.sch.uk,55.20709,-3.30531,18,Hutton,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:hoffice841@ea.dumgal.sch.uk,54.98256,-3.8554,67,Hardgate,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:holm.primary@highland.gov.uk,57.45162,-4.24208,232,Holm,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:holm.primary@highland.gov.uk,57.45162,-4.24208,232,Holm,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:holm.primaryr@highland.gov.uk,57.45162,-4.24208,232,Holm,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:holm.primaryr@highland.gov.uk,57.45162,-4.24208,232,Holm,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:holmston.mail@south-ayrshire.gov.uk,55.45748,-4.62431,182,Holmston,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:holyfamily.ps@wled.org.uk,55.95631,-3.46832,60,Holy Family,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:holyfamilyrc@aberdeencity.gov.uk,57.14891,-2.15446,126,Holy Family,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:houstonenquiries@renfrewshire.gov.uk,55.86382,-4.544,479,Houston,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:houstonenquiries@renfrewshire.gov.uk,55.86382,-4.544,479,Houston,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:howdenburnps@scotborders.gov.uk,55.47292,-2.54748,111,Howdenburn,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:howdenburnps@scotborders.gov.uk,55.47292,-2.54748,111,Howdenburn,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:howdenstandrews.ps@wled.org.uk,55.893,-3.50936,322,Howden St Andrew's,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:howdenstandrews.ps@wled.org.uk,55.893,-3.50936,322,Howden St Andrew's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:howwoodenquiries@renfrewshire.gov.uk,55.80834,-4.55629,127,Howwood,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:ht@abronhill-pri.n-lanark.sch.uk,55.95264,-3.96108,185,Abronhill,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:ht@abronhill-pri.n-lanark.sch.uk,55.95264,-3.96108,185,Abronhill,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:ht@abronhillhigh.n-lanark.sch.uk,55.95931,-3.9544,468,Abronhill High,http://data.opendatascotland.org/def/concept/education/stages-of-education/secondary
mailto:ht@airdrie.n-lanark.sch.uk,55.87546,-3.98169,1098,Airdrie Academy,http://data.opendatascotland.org/def/concept/education/stages-of-education/secondary
mailto:ht@aitkenhead.n-lanark.sch.uk,55.83492,-4.07939,174,Aitkenhead,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:ht@alexanderpeden.n-lanark.sch.uk,55.8587,-3.75717,162,Alexander Peden,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:ht@alexanderpeden.n-lanark.sch.uk,55.8587,-3.75717,162,Alexander Peden,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:ht@alexandra.n-lanark.sch.uk,55.86047,-3.98308,264,Alexandra,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:ht@allanton.n-lanark.sch.uk,55.80044,-3.82302,74,Allanton,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:ht@allanton.n-lanark.sch.uk,55.80044,-3.82302,74,Allanton,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:ht@auchinloch.n-lanark.sch.uk,55.90844,-4.15146,85,Auchinloch,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:ht@auchinloch.n-lanark.sch.uk,55.90844,-4.15146,85,Auchinloch,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:ht@baird.n-lanark.sch.uk,55.93683,-4.01307,159,Baird Memorial,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:ht@baird.n-lanark.sch.uk,55.93683,-4.01307,159,Baird Memorial,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:ht@balmalloch.n-lanark.sch.uk,55.98109,-4.05932,290,Balmalloch,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:ht@balmalloch.n-lanark.sch.uk,55.98109,-4.05932,290,Balmalloch,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:ht@banton.n-lanark.sch.uk,55.99025,-4.00122,52,Banton,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:ht@bargeddie.n-lanark.sch.uk,55.85337,-4.07342,135,Bargeddie,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:ht@bellshill.n-lanark.sch.uk,55.81967,-4.01809,596,Bellshill Academy,http://data.opendatascotland.org/def/concept/education/stages-of-education/secondary
mailto:ht@berryhill.n-lanark.sch.uk,55.77669,-3.94338,180,Berryhill,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:ht@berryhill.n-lanark.sch.uk,55.77669,-3.94338,180,Berryhill,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:ht@bothwellpark.n-lanark.sch.uk,55.77702,-3.97626,29,Bothwellpark High,http://data.opendatascotland.org/def/concept/education/stages-of-education/special
mailto:ht@braidhurst.n-lanark.sch.uk,55.80123,-3.99844,612,Braidhurst High,http://data.opendatascotland.org/def/concept/education/stages-of-education/secondary
mailto:ht@brannock.n-lanark.sch.uk,55.81217,-3.95141,604,Brannock High,http://data.opendatascotland.org/def/concept/education/stages-of-education/secondary
mailto:ht@buchanan.n-lanark.sch.uk,55.86978,-4.04931,84,Buchanan High School (special),http://data.opendatascotland.org/def/concept/education/stages-of-education/special
mailto:ht@calderbank.n-lanark.sch.uk,55.84486,-3.96544,53,Calderbank,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:ht@calderbridge.n-lanark.sch.uk,55.78309,-3.9164,342,Calderbridge,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:ht@calderbridge.n-lanark.sch.uk,55.78309,-3.9164,342,Calderbridge,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:ht@calderbridge.n-lanark.sch.uk,55.78782,-3.91472,342,Calderbridge,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:ht@calderbridge.n-lanark.sch.uk,55.78782,-3.91472,342,Calderbridge,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:ht@calderbridge.nlanark.sch.uk,55.78309,-3.9164,342,Calderbridge,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:ht@calderbridge.nlanark.sch.uk,55.78309,-3.9164,342,Calderbridge,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:ht@calderbridge.nlanark.sch.uk,55.78782,-3.91472,342,Calderbridge,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:ht@calderbridge.nlanark.sch.uk,55.78782,-3.91472,342,Calderbridge,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:ht@calderhead.n-lanark.sch.uk,55.82135,-3.79801,453,Calderhead High,http://data.opendatascotland.org/def/concept/education/stages-of-education/secondary
